codigo_ocupacion,nombre_ocupacion
"1120","Secretario de embajada"
"1110","Secretario de Estado"
"2451","Secretario de redacción/diario"
"2451","Secretario de redacción/revista"
"1120","Secretario general adjunto, administración pública"
"1120","Secretario general, administración pública"
"1143","Secretario general, Cruz Roja"
"1143","Secretario general, Media Luna Roja"
"1143","Secretario general, organización de derechos humanos"
"1142","Secretario general, organización de empleadores"
"1143","Secretario general, organización de protección de la fauna"
"1143","Secretario general, organización de protección de la naturaleza"
"1143","Secretario general, organización de protección del medio ambiente"
"1143","Secretario general, organización ecologista"
"1143","Secretario general, organización humanitaria"
"1143","Secretario general, organización socioeconómica especializada"
"1141","Secretario general, partido político"
"1142","Secretario general, sindicato de trabajadores"
"4115","Secretario operador, máquinas de tratamiento de texto"
"1231","Secretario, empresa"
"3432","Secretario, juzgado"
"1142","Secretario, organización de empleadores"
"1141","Secretario, partido político"
"1142","Secretario, sindicato de trabajadores"
"4115","Secretario-mecanógrafo"
"4115","Secretario-taquígrafo"
"4115","Secretario-taquimecanógrafo"
"3141","Segundo oficial, maquinista/barco"
"1110","Senador"
"5142","Señora de compañía"
"7442","Separador, suelas de zapato"
"9152","Sereno"
"6123","Sericicultor"
"6122","Sexador, pollos"
"7422","Sillero"
"2213","Silvicultor"
"9131","Sirvienta"
"9131","Sirvienta, cocina"
"9131","Sirvienta, salón"
"5123","Sirviente, cantina"
"9131","Sirviente, cocina"
"5123","Sirviente, restaurante/acondicionamiento de la sala"
"9131","Sirviente, salón"
"2114","Sismólogo"
"7441","Sobador"
"5111","Sobrecargo"
"1231","Sobrecargo, barco"
"3112","Sobrestante"
"2442","Sociólogo"
"2442","Sociólogo, criminología"
"2442","Sociólogo, industria"
"2442","Sociólogo, patología social"
"7132","Solador"
"7132","Solador, baldosas"
"7132","Solador, tarugos"
"7123","Solador, terrazos"
"7212","Soldador"
"7212","Soldador, a plomo"
"7212","Soldador, a tope"
"7212","Soldador, a tope/presión y calentamiento eléctrico"
"7212","Soldador, acetileno"
"7212","Soldador, arco eléctrico"
"7212","Soldador, cautín"
"7212","Soldador, contacto"
"7212","Soldador, corriente de inducción"
"7212","Soldador, costuras longitudinales"
"7212","Soldador, gas"
"7212","Soldador, gas y electricidad"
"7212","Soldador, horno"
"7212","Soldador, oxiacetileno"
"7212","Soldador, puntos"
"7212","Soldador, resistencia eléctrica"
"7212","Soldador, soldadura blanda/a mano"
"7212","Soldador, soplete"
"7212","Soldador, termita"
"7433","Sombrerero"
"8113","Sondista, pozos"
"8113","Sondista, pozos de petróleo y gas"
"8113","Sondista-perforador, pozos"
"8223","Soplador de arena, limpieza de metales"
"7322","Soplador, vidrio"
"7322","Soplador, vidrio/material de laboratorio"
"7212","Sopletista soldador"
"2453","Soprano"
"7441","Suavizador, pieles"
"3417","Subastador"
"1120","Subsecretario de Estado"
"1120","Subsecretario, administración pública"
"5123","Sumiller"
"3141","Superintendente técnico, marina mercante"
"3142","Superintendente, armamento/cubierta (buques)"
"4142","Supervisor, correo"
"4142","Supervisor, correo/depósito"
"6141","Supervisor, forestal"
"5123","Tabernero"
"7411","Tablajero"
"7442","Talabartero"
"6141","Talador"
"7223","Taladrista"
"7321","Taladrista, cerámica"
"7313","Taladrista, metales preciosos"
"7323","Tallador, cristal"
"7323","Tallador, cristales y vidrios/talla decorativa"
"7322","Tallador, cristales/óptica"
"7313","Tallador, metales preciosos"
"7113","Tallador, piedra"
"7113","Tallador, pizarra"
"7313","Tallador-pulidor, joyería"
"7113","Tallador-pulidor, piedra"
"7313","Tallador-pulidor, piedras preciosas"
"7113","Tallista"
"7422","Tallista, madera"
"2453","Tamborilero"
"7437","Tapicero, automóviles"
"7437","Tapicero, aviones"
"7437","Tapicero, muebles"
"7437","Tapicero, vagones de ferrocarril"
"7437","Tapicero, vehículos"
"4111","Taquígrafo"
"3431","Taquígrafo de actas"
"4212","Taquillero"
"4111","Taquimecanógrafo"
"3417","Tasador"
"3417","Tasador, seguros"
"3417","Tasador, siniestros"
"3211","Taxidermista"
"8322","Taxista"
"2211","Taxonomista"
"2211","Taxonomista, animales"
"2211","Taxonomista, plantas"
"7131","Techador, asfalto"
"7131","Techador, chapa galvanizada"
"7131","Techador, material sintético"
"7131","Techador, metal"
"7131","Techador, paja"
"7131","Techador, pizarra"
"7131","Techador, tablas de ripia"
"7131","Techador, tejas"
"7341","Teclista, monotipista"
"3115","Técnico aeronáutico"
"3212","Técnico agrónomo"
"3212","Técnico agrónomo, suelos"
"3114","Técnico electronicista"
"3114","Técnico electronicista, instrumentos científicos"
"3114","Técnico electronicista, material informático"
"3115","Técnico inspector, naval"
"3115","Técnico inspector, naval/buques"
"3115","Técnico mecánico"
"3115","Técnico mecánico, acondicionamiento de aire"
"3115","Técnico mecánico, aeronáutica"
"3115","Técnico mecánico, agricultura"
"3115","Técnico mecánico, automóviles"
"3115","Técnico mecánico, calefacción, refrigeración y ventilación"
"3115","Técnico mecánico, construcción naval"
"3115","Técnico mecánico, energía nuclear"
"3115","Técnico mecánico, ingeniería naval"
"3115","Técnico mecánico, instrumentos"
"3115","Técnico mecánico, lubricación"
"3115","Técnico mecánico, maquinaria e herramientas industriales"
"3115","Técnico mecánico, marina"
"3115","Técnico mecánico, motores"
"3115","Técnico mecánico, motores de combustión interna"
"3115","Técnico mecánico, motores de locomotoras"
"3115","Técnico mecánico, motores de propulsión a chorro"
"3115","Técnico mecánico, motores diesel"
"3115","Técnico mecánico, refrigeración"
"3115","Técnico mecánico, turbinas de gas"
"3227","Técnico veterinario, inseminación artificial"
"3117","Técnico, acidificación/pozos"
"3115","Técnico, acondicionamiento de aire"
"3112","Técnico, agrimensor"
"3121","Técnico, análisis informático"
"3211","Técnico, anatomía"
"3212","Técnico, arboricultura"
"3111","Técnico, astronomía"
"3211","Técnico, bacteriología"
"3211","Técnico, bancos de sangre"
"3211","Técnico, biofísica"
"3211","Técnico, biología"
"3211","Técnico, bioquímica"
"3211","Técnico, botánica"
"3119","Técnico, calculo de costos y cantidades"
"3119","Técnico, cemento"
"3211","Técnico, ciencias médicas"
"3211","Técnico, citología"
"3121","Técnico, computadoras"
"3122","Técnico, control de equipos informáticos"
"3122","Técnico, control de equipos informáticos/procesamiento de datos"
"3211","Técnico, ecología"
"3131","Técnico, efectos sonoros/cine"
"3119","Técnico, eficiencia industrial"
"3131","Técnico, equipo de sonorización/radio"
"3131","Técnico, equipo de sonorización/televisión"
"3131","Técnico, equipos de grabación/cinta magnética"
"3131","Técnico, equipos de grabación/discos digitales"
"3131","Técnico, equipos de grabación/efectos sonoros"
"3131","Técnico, equipos de grabación/hilo magnético"
"3131","Técnico, equipos de grabación/sonido"
"3131","Técnico, equipos de grabación/vídeo"
"3131","Técnico, equipos de radio y televisión"
"3229","Técnico, ergoterapia"
"3119","Técnico, estudio del trabajo"
"3117","Técnico, extracción/carbón"
"3117","Técnico, extracción/diamantes"
"3117","Técnico, extracción/gas (sondeo de pozos)"
"3117","Técnico, extracción/metales"
"3117","Técnico, extracción/petróleo y gas natural"
"3211","Técnico, farmacología"
"3111","Técnico, física"
"3211","Técnico, fisiología"
"3212","Técnico, floricultura"
"3212","Técnico, forestal"
"3211","Técnico, genética"
"3111","Técnico, geofísica"
"3111","Técnico, geología"
"3226","Técnico, gimnasia médica"
"3211","Técnico, hematología"
"3211","Técnico, histología"
"3229","Técnico, homeopatía"
"3212","Técnico, horticultura"
"3114","Técnico, ingeniería aeroespacial"
"3112","Técnico, ingeniería civil"
"3112","Técnico, ingeniería civil/conservación de edificios"
"3112","Técnico, ingeniería civil/construcción"
"3112","Técnico, ingeniería civil/dragado"
"3112","Técnico, ingeniería civil/estructuras"
"3112","Técnico, ingeniería civil/hidráulica"
"3112","Técnico, ingeniería civil/hidrología"
"3112","Técnico, ingeniería civil/irrigación"
"3112","Técnico, ingeniería civil/mecánica de suelos"
"3112","Técnico, ingeniería civil/salud pública"
"3112","Técnico, ingeniería civil/sanidad"
"3114","Técnico, ingeniería electrónica"
"3119","Técnico, ingeniería/estudio de tiempos y movimientos"
"3119","Técnico, ingeniería/métodos"
"3119","Técnico, ingeniería/organización industrial"
"3119","Técnico, ingeniería/planificación"
"3119","Técnico, ingeniería/producción"
"3119","Técnico, ingeniería/seguridad"
"3212","Técnico, investigaciones/cosechas"
"3131","Técnico, material de doblaje"
"3117","Técnico, metalurgia/ensayador de metales"
"3117","Técnico, metalurgia/extracción"
"3117","Técnico, metalurgia/física"
"3117","Técnico, metalurgia/fundición"
"3117","Técnico, metalurgia/minerales radioactivos"
"3111","Técnico, meteorología"
"3117","Técnico, minería"
"3111","Técnico, oceanografía"
"3212","Técnico, oleicultura"
"3229","Técnico, orientación de ciegos"
"3229","Técnico, ortofonía"
"3226","Técnico, ortopédico"
"3229","Técnico, ortóptica"
"3211","Técnico, patología"
"3116","Técnico, petroquímica"
"3212","Técnico, pomología"
"3151","Técnico, prevención de incendios"
"3121","Técnico, programación informática/comunicaciones"
"3121","Técnico, programación informática/ingeniería"
"3226","Técnico, prótesis"
"3131","Técnico, pruebas de sonido"
"3111","Técnico, química"
"3116","Técnico, química industrial"
"3116","Técnico, química industrial/gas"
"3116","Técnico, química industrial/petróleo"
"3116","Técnico, química industrial/procesos químicos"
"3116","Técnico, química industrial/producción y distribución de gas"
"3116","Técnico, química industrial/refinación del petróleo"
"3226","Técnico, readaptación profesional"
"3123","Técnico, robots"
"3132","Técnico, sala de control/radio"
"3132","Técnico, sala de control/televisión"
"3145","Técnico, seguridad/tráfico aéreo"
"3211","Técnico, serología"
"3121","Técnico, servicios informáticos para usuarios"
"3212","Técnico, silvicultura"
"3119","Técnico, sistemas/excepto informáticos"
"3117","Técnico, sondeo/pozos de petróleo y gas"
"3211","Técnico, tejidos"
"3114","Técnico, telecomunicaciones"
"3114","Técnico, telecomunicaciones/aeroespaciales"
"3114","Técnico, telecomunicaciones/radar"
"3114","Técnico, telecomunicaciones/radio"
"3114","Técnico, telecomunicaciones/sistemas de señales"
"3114","Técnico, telecomunicaciones/teléfono"
"3114","Técnico, telecomunicaciones/telégrafo"
"3114","Técnico, telecomunicaciones/televisión"
"3229","Técnico, terapéutica de las dislalias"
"3211","Técnico, zoología"
"2146","Tecnólogo, alimentos y bebidas"
"2146","Tecnólogo, carburantes"
"2146","Tecnólogo, caucho"
"2149","Tecnólogo, cemento"
"2149","Tecnólogo, cerámica"
"2146","Tecnólogo, cervecerías"
"2149","Tecnólogo, cuero"
"2143","Tecnólogo, electricidad"
"2144","Tecnólogo, electrónica"
"2149","Tecnólogo, embalaje"
"2146","Tecnólogo, fabricación"
"2146","Tecnólogo, fabricación de neumáticos"
"2146","Tecnólogo, fibras artificiales y sintéticas"
"2149","Tecnólogo, imprenta"
"2142","Tecnólogo, ingeniería civil"
"2142","Tecnólogo, ingeniería rural"
"2149","Tecnólogo, madera"
"2142","Tecnólogo, materiales de construcción"
"2146","Tecnólogo, materias plásticas"
"2145","Tecnólogo, mecánica"
"2147","Tecnólogo, metalurgia/producción y afino (metales)"
"2146","Tecnólogo, papel"
"2146","Tecnólogo, pinturas"
"2146","Tecnólogo, polímeros"
"2145","Tecnólogo, soldadura"
"2144","Tecnólogo, telecomunicaciones"
"2149","Tecnólogo, textiles"
"2149","Tecnólogo, vidrio"
"7432","Tejedor, alfombras"
"7432","Tejedor, alfombras/telar manual"
"8262","Tejedor, calcetería (medias)"
"7424","Tejedor, capazos/junco o esparto"
"7424","Tejedor, cestas"
"7432","Tejedor, punto"
"7432","Tejedor, redes de pesca/a mano"
"7424","Tejedor, seras y serones"
"7432","Tejedor, tapicería/telar manual"
"7432","Tejedor, telar"
"7321","Tejero"
"4223","Telefonista"
"3132","Telegrafista"
"4112","Teletipista, télex"
"8123","Templador, revenido de metales"
"8131","Templador, vidrio"
"7416","Tendedor, tabaco"
"3433","Tenedor de libros"
"7441","Teñidor, aspersión"
"7442","Teñidor, calzado"
"7441","Teñidor, cuero"
"7441","Teñidor, pieles de peletería"
"2453","Tenor"
"2460","Teólogo"
"3226","Terapeuta, readaptación física"
"3226","Terapeuta, readaptación profesional"
"3141","Tercer oficial, maquinista/barco"
"8340","Timonel, buque faro"
"8340","Timonel, lancha de salvamento"
"8340","Timonel, remolcador"
"8340","Timonel, transbordador"
"8340","Timonel, yate"
"7441","Tintorero, cuero"
"7441","Tintorero, cuero/aspersión"
"7441","Tintorero, pieles"
"7441","Tintorero, pieles/aspersión"
"7422","Tinturero, muebles/madera"
"7341","Tipógrafo"
"8251","Tipógrafo operador, prensa de cilindro"
"8251","Tipógrafo operador, prensa de platina"
"8251","Tipógrafo operador, prensa rotograbadora"
"7343","Tirador, pruebas de clisés/grabados (imprenta)"
"7343","Tirador, pruebas de clisés/imprenta"
"3474","Titiritero"
"2221","Tocólogo"
"7422","Tonelero"
"7411","Tonelero-salador, pescado"
"2148","Topógrafo, fotogeometría"
"2148","Topógrafo, hidrográfico"
"2148","Topógrafo, suelos"
"7431","Torcedor, fibras textiles"
"7416","Torcedor, tabaco"
"3475","Torero"
"7223","Tornero"
"7321","Tornero alfarero"
"7321","Tornero, cerámica"
"7113","Tornero, labra/piedra"
"7423","Tornero, madera"
"8211","Tornero, metalurgia"
"8212","Tornero, productos de piedra"
"8211","Tornero, torno de cabezal revólver/metalurgia"
"8211","Tornero, torno de embutir/metalurgia"
"8211","Tornero, torno de torre/metalurgia"
"7322","Tornero, vidrio"
"7416","Torrefactor, tabaco"
"8340","Torrero de faro"
"8152","Tostador, tratamientos químicos y similares"
"2212","Toxicólogo"
"6111","Trabajador agrícola calificado, algodón"
"6112","Trabajador agrícola calificado, árboles frutales"
"6112","Trabajador agrícola calificado, árboles y arbustos"
"6112","Trabajador agrícola calificado, arbustos"
"6111","Trabajador agrícola calificado, arroz"
"6111","Trabajador agrícola calificado, cacahuetes"
"6112","Trabajador agrícola calificado, cacao"
"6112","Trabajador agrícola calificado, café"
"6111","Trabajador agrícola calificado, caña de azúcar"
"6113","Trabajador agrícola calificado, césped"
"6112","Trabajador agrícola calificado, cosecha/arbustos"
"6113","Trabajador agrícola calificado, cultivo de hongos"
"6111","Trabajador agrícola calificado, cultivo extensivo"
"6210","Trabajador agrícola calificado, cultivos de subsistencia"
"6112","Trabajador agrícola calificado, hévea"
